session_id,target
1,0.0006638167856835763
2,5.173478483859057e-06
3,6.998378043883974e-05
4,3.562930530785356e-05
5,0.0011796423375361612
6,0.000296994226147895
7,0.001567888529523902
8,0.0010519222154033196
9,0.000266175692931446
10,0.0063984809170116895
11,0.001636755715615319
12,0.0001162120283757327
13,0.00020956753478976216
14,0.057522951786439756
15,0.0037810111388448487
16,0.0005713176958957861
17,0.005766637660485427
18,0.00012022184743112808
19,0.003835665710386681
20,3.727599043455813e-05
21,0.060027452680261495
22,8.679351806187919e-06
23,0.006818179551224595
24,0.001879173423573336
25,0.026599961198591874
26,6.989961172755474e-05
27,0.0004468755250469781
28,2.898321829733274e-05
29,0.019987123128798422
30,0.0024467567020604337
31,0.042801132442454926
32,0.243463344358312
33,0.00043975017374078693
34,5.194845222319712e-05
35,0.039827055057798856
36,0.0003930458491861716
37,9.634440158561393e-06
38,8.87315823163093e-06
39,0.0023983640077063005
40,5.5767652315032356e-05
41,0.019349183293749274
42,0.0014130745795500734
43,0.0017139336548613418
44,0.00019269255566122765
45,0.044224081773485954
46,0.0005964524143123884
47,0.00021867262440641668
48,0.00010865887996544233
49,0.0018645714885731663
50,0.00010643353195387967
51,2.2781628759613064e-05
52,0.0005396896734032675
53,0.019509060100733663
54,0.00026641620511835997
55,0.00849006057947689
56,0.0007719007167830576
57,4.122852744979546e-05
58,5.521165877073496e-05
59,3.074114711987634e-05
60,3.1355357975521804e-06
61,0.00012227462299316876
62,0.0014625344728199216
63,1.300446669297573e-05
64,0.013215034766164285
65,9.012902298198244e-05
66,2.1939661782911224e-05
67,0.0016259969033700925
68,0.006233523797342534
69,0.06297399498789659
70,0.0002292205082028128
71,0.0051636764470373965
72,0.0018311125782884644
73,0.025509082131394346
74,0.00010592985073176152
75,0.0009850977049324222
76,0.0005678598052830176
77,0.001985399606752833
78,0.0008392281054067895
79,0.0005131315675109403
80,2.6471493352457477e-05
81,0.0003104312715338759
82,0.00020980947392521256
83,3.0304401195932422e-05
84,0.648477660730026
85,0.0010139793014119624
86,5.2574806754760485e-05
87,0.0017193803769274404
88,0.003482816104306723
89,0.002561522315264488
90,0.09574716298915004
91,0.0002095772220546923
92,1.979004627297962e-05
93,0.04077787663655322
94,0.00021289204839205757
95,0.0037766553224545503
96,9.903197731309096e-06
97,0.012816677944743468
98,4.3153365864109725e-05
99,8.564002734764622e-05
100,0.0027289243220352333
101,1.9282703733514956e-05
102,0.0013246744381336891
103,0.0010371605349631643
