session_id,target
1,1.0662043664172046e-06
2,6.00238376297224e-07
3,0.0009324426242015889
4,4.5151748413709725e-07
5,0.0013144693625704255
6,8.940212307257273e-07
7,3.918150739123169e-05
8,3.909768852848161e-05
9,2.8069878632975043e-06
10,8.844578703704102e-05
11,0.0013653563749064601
12,6.586924851328633e-06
13,2.833018439132517e-07
14,6.55712606368839e-05
15,0.010968846204819223
16,2.404617702453088e-06
17,0.00516482142097445
18,4.7592097246685917e-07
19,1.401296280109333e-05
20,1.7776052799870555e-05
21,0.038617445535758806
22,1.576081346122406e-08
23,0.0004380821399307581
24,3.984096531611795e-05
25,0.00044281418881896386
26,1.5067349883556174e-05
27,7.303872515317807e-06
28,1.602466124346601e-06
29,0.0032047984392331763
30,0.011786617978343366
31,0.04089706891083434
32,0.11673807601305909
33,2.7307372921654604e-06
34,5.495428209212894e-05
35,0.009055610037878116
36,8.611350991739148e-06
37,3.626778368882112e-07
38,7.13046509199061e-07
39,0.001807023368205518
40,1.614234883819365e-07
41,0.0063779860376243286
42,5.194321677253083e-06
43,0.0018636246847485178
44,4.78875968502608e-06
45,0.013196156932921367
46,0.0011273395560162727
47,2.6586762738226905e-07
48,1.6646770378027512e-08
49,0.0005378037552092994
50,7.533482978360657e-06
51,7.586180536016469e-06
52,3.9756530541517714e-06
53,0.00031613279055541757
54,1.7380779381065883e-05
55,0.010137650749112536
56,3.2023485126970776e-07
57,6.792002223635814e-07
58,6.764454564108827e-09
59,7.270697622297127e-07
60,2.7532675366198717e-09
61,4.695210541267943e-06
62,3.842933399548841e-05
63,7.80048854668155e-09
64,0.006401286334077657
65,1.3271883063333706e-05
66,1.7830919884830596e-06
67,4.522958917420091e-06
68,0.008620703297990969
69,0.0015282811398382203
70,9.395193037975832e-07
71,0.009654423175773781
72,0.0063448031981075004
73,0.0005743556303273022
74,0.001457082313213062
75,0.0005010084758513701
76,0.00012190014128662665
77,0.0001511414239947476
78,0.0001154940004953874
79,7.109776345306733e-05
80,1.5867234522644874e-07
81,9.35404748209152e-06
82,8.746245701520261e-08
83,2.3022792275760655e-06
84,0.1473658530651634
85,0.0018581906398904577
86,7.917252955319415e-06
87,0.00022826514116952598
88,0.0011562192456432382
89,0.00017753140825252101
90,0.01836833062253271
91,1.5326658135573825e-06
92,4.808266960350361e-08
93,0.012450486076063931
94,3.14290680221461e-07
95,1.7535674249525693e-06
96,4.5287503995404743e-07
97,0.02905838396208307
98,7.807903261853004e-09
99,1.3249464213989328e-07
100,0.0009251936374650127
101,6.568076768363455e-09
102,1.1184352526313417e-05
103,4.212500315599271e-05
104,9.1359768198256e-05
105,0.005098428639210826
106,7.123266797053904e-06
107,6.108636704322266e-08
108,0.00994208289659906
109,1.2255530026894157e-05
110,4.6332785693244914e-07
111,8.921194788088426e-06
112,1.4981742298537992e-06
113,6.524097789907079e-06
114,2.470576781785432e-06
115,3.963460786913396e-08
116,2.513758902404742e-09
117,6.139529553235841e-06
118,0.002561515949586649
119,1.0805037692373144e-07
120,0.006496273244308144
121,1.1751774309109348e-07
122,4.5178844990956254e-07
123,4.879183599986391e-06
124,0.0005838976623282688
125,0.0016337910650168152
126,1.0362959822059795e-06
127,2.2565671290395746e-05
128,7.476008900155256e-07
129,8.8912882534058e-05
130,0.00014404656249800526
131,1.7734142020265753e-06
132,0.002206153607087265
133,0.0035717838822377124
134,0.0007003773411689753
135,5.07517307361811e-07
136,0.008769712983651274
137,6.267328663617594e-09
138,0.02131102399702942
139,9.004256334362671e-07
140,4.094694087568692e-06
141,4.107899688094687e-07
142,4.932529102273996e-06
143,5.991870021221951e-06
144,8.463709715973553e-05
145,1.2947096579118941e-06
146,9.348544862344852e-06
147,1.6707870150140796e-05
148,0.01350063241823559
149,0.002144322979772538
150,0.0409117334630425
151,3.630438697162014e-06
152,0.04928377728511582
153,2.7117803900546346e-05
154,0.0005156585366289702
155,0.001526951976007249
156,7.299211139451036e-07
157,2.0068663357123638e-05
158,0.009647613169954864
159,0.0016803134986230943
160,1.6047269584362775e-06
161,0.01798054019115787
162,1.7112405846186698e-06
163,8.701571564754928e-05
164,2.3989523504116826e-05
165,8.501346546702812e-06
166,5.0293519530674375e-06
167,0.004578845619889335
168,0.002405218666791012
169,3.458762260640571e-05
170,0.00047509485200172835
171,7.729860692303788e-07
172,0.000486630869052668
173,0.005004278216591706
174,1.959747567518512e-05
175,0.1454307116018715
176,0.010240385370126085
177,0.02124680829527111
178,0.0012272521037274802
179,0.00017834090728475623
180,0.0049500412319905505
181,1.762212707656343e-05
182,1.127750877785993e-06
183,3.439967188829156e-05
184,0.0013031111224757804
185,8.331764644283516e-05
186,8.439918820371063e-05
187,2.4105202458006594e-07
188,6.017308236305197e-07
189,0.01151793423217665
190,0.02750878702399881
191,3.010104665734738e-08
192,2.8440486396941365e-05
193,0.02982388091797061
194,2.7042339055175686e-05
195,1.4451146224601455e-07
196,0.0005809791716560328
197,0.00296102963140079
198,1.5153564923231579e-05
